Timestamp,Latitude,Longitude,Spill_Size_Barrels,Impact_Zone_Square_KM,Response_Time_Hours,Cleanup_Status,Environmental_Impact_Score,Spill_Cause
2023-05-25 00:13:49,20.28059136146136,105.20360849506636,1288.7224527354672,83.07128103932911,7.648808177703519,In Progress,9,Collision
2023-09-23 11:50:50,33.864877204328465,-48.424836034812216,4031.0474231418866,66.69839156676919,7.572236204973128,In Progress,6,Equipment Failure
2023-08-20 08:07:32,36.7610269860413,43.93734249964359,9233.30471182762,76.46364686498852,31.39408624070912,In Progress,3,Human Error
2023-03-20 10:33:20,-17.244872659982917,-98.83711558314583,5406.127272595493,29.34769600757171,3.8840670379907123,In Progress,8,Equipment Failure
2023-08-29 00:27:45,-26.872155413345816,-52.742557942881334,4013.9571666201814,99.12458718832505,31.30078519326867,Completed,8,Equipment Failure
2023-09-08 06:54:48,-72.75788421417485,-25.707415192703053,3845.382626541739,31.585498063002795,32.04027715371491,Completed,1,Collision
2023-03-10 05:39:26,49.72913697178012,-137.15276394197645,345.87668870975506,42.87709252957439,27.758506017195156,In Progress,9,Equipment Failure
2023-01-21 08:08:43,-27.601898204833077,92.38360636713651,3125.8071395989055,54.165511395720834,3.0304796126862037,In Progress,4,Collision
2023-06-26 11:55:05,9.574192858025526,123.59144571108305,8134.824854776617,63.746200700208455,14.653252682027714,In Progress,3,Unknown
2023-03-02 09:54:48,-56.77820487119437,11.257003293468898,2753.9396508739815,42.73262867877577,39.95053176116094,In Progress,7,Human Error
2023-08-27 20:25:39,-33.45404817034071,-145.53588688925066,2899.020735494091,80.5440610203082,30.776423729455875,In Progress,8,Unknown
2023-04-04 13:58:34,5.618716653905608,1.3325324625590156,3126.6946199379054,39.249692959048886,5.878510237103405,Completed,7,Unknown
2023-04-03 11:02:41,-67.06801831196155,177.2391688496199,5558.042657753894,72.95003848621751,3.4935313501999854,Completed,7,Collision
2023-07-21 06:00:55,23.993569614974234,76.04511227703779,8556.501341931224,54.985925327191495,29.32320586398397,Completed,5,Equipment Failure
2023-12-13 03:15:03,86.01545651325898,80.16521298127503,9311.500572126428,49.85492888264517,20.789146629438434,Completed,3,Human Error
2023-01-28 20:04:10,53.40761960816107,38.560446355039375,6871.353868625694,9.566200673333263,40.46129995061624,In Progress,2,Collision
2023-09-22 14:09:57,44.79536372077533,-43.83165556447193,5874.55623632645,63.522078639705036,29.11112630574613,In Progress,8,Human Error
2023-06-16 12:08:21,43.94128543586052,-72.56314162931659,3365.3399424119016,1.246098593071318,17.45706033989889,In Progress,7,Collision
2023-12-02 19:13:23,88.78032790662161,-140.1967726950405,2356.502203266577,72.61506912408845,41.3791676072463,In Progress,5,Equipment Failure
2023-01-29 10:02:50,-19.72873435564736,-115.16656151189974,3063.3214036339955,80.52958995740558,30.385417386127454,In Progress,7,Unknown
2023-09-07 16:37:10,81.38363216989833,46.67256302798603,6922.32151573125,54.46202757854017,17.215451903931665,In Progress,4,Human Error
2023-12-16 19:27:37,-69.65852206251617,170.36207708749873,7723.949509608025,54.58233594835663,35.30335472051262,In Progress,9,Unknown
2023-05-25 00:59:32,36.33182192186753,147.2469877234813,6498.233839902741,53.47585790690286,38.85690579095976,In Progress,9,Unknown
2023-01-22 09:18:00,39.85213316674253,123.49557736613139,5396.712388132688,74.00896224134455,17.601342705024308,In Progress,2,Human Error
2023-07-28 15:14:07,83.1245072780408,-89.31477485111589,1934.6356721677275,6.550636678185292,33.78682172114231,Completed,6,Collision
2023-08-15 18:10:23,-46.51299163267821,56.80833504591544,8843.860596500532,37.8545722183101,6.146221844789795,Completed,5,Human Error
2023-07-04 06:39:19,46.18732545887386,85.23260451378826,7691.209445358185,57.1307922434107,21.07963368407244,Completed,9,Unknown
2023-08-25 04:35:40,-6.895224767727541,-46.33738496127057,3661.5286157789756,54.59632070488112,3.3386105616473962,In Progress,4,Equipment Failure
2023-05-08 11:43:23,-79.71221979490723,-109.26548809940333,933.6063103518444,77.23511172985735,40.50550764726024,In Progress,5,Equipment Failure
2023-09-16 19:58:34,23.364098970552632,-66.33233741156191,3962.957973227965,70.7089498772188,36.66586750658931,In Progress,9,Equipment Failure
2023-06-19 17:44:45,-44.51214199739179,-50.05391586768738,1795.557582236802,71.701742049848,39.91197723138728,In Progress,2,Human Error
2023-06-10 13:34:51,58.06816362103933,-13.064005229762046,9745.375163306486,46.220743269292775,10.100720981551598,Completed,4,Equipment Failure
2023-05-17 13:48:22,38.92957726536761,-156.91986967591987,7030.569731608767,50.954001489092214,30.13406635516089,Completed,1,Equipment Failure
2023-02-22 05:37:52,-57.28473906893919,-162.52638074088685,7269.389874174354,95.25638980131018,6.149189738402479,In Progress,7,Collision
2023-01-09 03:58:31,-51.18271309661981,43.64286921726361,5999.255510646246,53.43477162863381,31.166600745552163,Completed,9,Unknown
2023-03-18 15:16:48,54.59225705623879,-94.40981072023409,2979.1335051811075,98.31640559855295,23.02569787122592,In Progress,6,Collision
2023-06-16 01:11:29,42.54600319277509,39.05379578931925,1164.3334024628923,86.72915715361073,44.446589748777654,In Progress,1,Unknown
2023-03-25 20:33:37,-12.372401531646133,61.705147381343664,1078.0113721500015,7.6668335429839445,12.937750816594608,In Progress,4,Unknown
2023-03-19 16:11:13,-11.891049748026276,-37.52014028560197,791.54845428962,25.187010420325247,27.198471946051267,Completed,4,Unknown
2023-05-20 03:13:53,66.24166305667217,132.2272752136176,1784.7989871278917,20.06763776416428,32.06493150685791,In Progress,9,Equipment Failure
2023-04-19 13:50:23,-14.71779455165506,133.04117628592485,5480.8473234638805,74.88085736214624,18.82016638257396,In Progress,8,Equipment Failure
2023-03-13 07:15:44,-88.5240283127282,166.79314531971858,6310.211689507613,13.16214009361917,7.588343125157177,Completed,8,Human Error
2023-08-03 14:07:08,-25.08937185944376,118.54402183266137,1810.1972616063047,73.82612459298022,41.579303907043055,Completed,2,Collision
2023-01-27 19:33:39,62.19247927230194,16.36433422831891,8501.746521276646,54.466635507546364,9.701839211883971,Completed,5,Equipment Failure
2023-11-18 03:04:22,-20.380895445562004,13.202360116251896,4663.697494455242,87.16527673555395,43.445638642387244,In Progress,1,Unknown
2023-03-25 02:10:25,69.03265883777101,-116.2023733950603,6212.031267432104,10.506417550587528,39.89171874347394,In Progress,4,Collision
2023-02-04 10:34:03,53.778661864190184,-168.10595273640763,1601.405212041824,40.960433334021914,7.514031043847453,Completed,2,Unknown
2023-09-01 04:12:25,77.99228367955988,41.51374757974352,2410.0333358502976,57.011978499827386,5.397143176964235,Completed,3,Equipment Failure
2023-01-07 04:28:34,-65.19448093558636,-165.74451748069092,616.5718073563239,42.637354688800215,17.57806375667214,In Progress,7,Equipment Failure
2023-10-03 10:45:39,-1.4097207536618157,148.39622756678762,3851.227897114473,71.73179421274264,7.166032272854283,Completed,4,Unknown
2023-10-16 16:40:24,83.49144622682422,-102.60591958924955,3820.0285359591617,84.57604699108732,25.531314325823768,Completed,1,Equipment Failure
2023-02-19 01:15:42,49.28491198537438,-137.28595646777572,7888.941479215531,49.70970475695121,15.058022366735964,Completed,8,Collision
2023-05-23 22:34:12,-22.49189836278552,-17.320266552244505,2287.7152267628926,42.33419132509893,8.58440435815914,In Progress,5,Collision
2023-06-29 15:14:39,-88.72019573248053,-149.54949858734432,1093.578311468737,10.444604712202574,46.86313845774964,Completed,2,Human Error
2023-03-24 20:38:32,63.89502674524405,148.77945953182387,7781.196013162837,30.27408074797094,22.6309986768751,In Progress,3,Unknown
2023-03-02 04:56:51,-53.74369166636281,177.57795799887413,6627.359923305382,30.369487945024247,16.20521447409694,In Progress,1,Equipment Failure
2023-02-26 00:08:37,-27.51498951580391,-28.29798227742947,7468.8053042494585,45.676953911996435,20.949790105681572,Completed,4,Collision
2023-12-12 23:57:47,-20.08617571266241,120.73135493605503,6385.701113544727,15.76381070032471,24.377237549203677,In Progress,3,Equipment Failure
2023-06-11 13:12:28,37.36685238492301,57.83984750720762,3662.9435012017366,72.21134129031395,38.433823984014644,In Progress,6,Human Error
2023-06-26 03:22:01,83.72253009219068,77.17278213089742,6402.876541915936,96.40112639885274,37.85777307657227,Completed,7,Unknown
2023-05-23 04:15:33,-28.772368539361374,52.5897171597756,2810.627273350244,58.894358833235295,47.816466540147545,In Progress,7,Human Error
2023-08-08 19:32:22,-10.072248828727382,-133.8411191827759,5239.07355236635,25.19925270006977,10.647225695013764,Completed,1,Equipment Failure
2023-08-25 11:17:21,-34.54932702786495,132.11258327903795,4791.611971910649,99.52817708822914,43.44418015098586,In Progress,9,Unknown
2023-11-12 00:28:46,76.42385202882122,-52.128435133223235,4194.131964185604,90.49095675426757,25.27256268918499,Completed,9,Equipment Failure
2023-04-17 15:38:29,74.87967226588961,118.20464761936728,3280.168674990252,91.38907448284552,44.46610344317952,In Progress,9,Collision
2023-01-21 11:05:04,64.42709177941066,73.5263331831942,1593.816314250144,17.471378853435432,25.056181411692425,In Progress,7,Collision
2023-03-23 04:18:07,6.156568583522102,-159.30759668784026,1631.864083036242,53.25009877175156,10.267419347695913,Completed,7,Collision
2023-05-26 17:24:29,52.67374965833602,-31.090003167698512,4621.191877878972,87.97594978093686,44.46350346618788,Completed,9,Collision
2023-06-24 19:24:58,-71.47783714292318,-89.7327557370523,3704.822645037578,19.46511747440759,37.55078128281895,Completed,9,Unknown
2023-12-25 20:55:29,1.9068233395964143,-98.14444268501528,7957.68988339087,10.450650193344988,7.673261349020121,Completed,7,Collision
2023-12-20 20:19:38,-19.087453363855758,108.45456398995776,8254.063456019467,34.095276254058284,13.590710464949515,In Progress,3,Collision
2023-08-13 20:22:16,-27.40243603964211,-97.99254637096071,2247.2219325953197,51.833929828549444,13.186971492275788,In Progress,4,Unknown
2023-04-24 22:20:58,-12.900335194359911,70.57534449424901,6078.95168179357,86.94187642916513,5.603799605068173,Completed,3,Unknown
2023-06-01 22:15:12,-77.98322127674356,3.0721820473455352,808.4505529344951,2.2707317387088226,32.526208165280636,Completed,3,Human Error
2023-12-04 02:17:52,25.918152285477575,-18.79410285462464,2538.390430146867,99.32908510733444,28.080449651940736,Completed,6,Unknown
2023-06-16 19:15:07,-55.766983150744785,118.6972031895695,3028.9550185051844,42.71282920277229,4.315229428369506,Completed,3,Equipment Failure
2023-09-14 13:05:52,33.2289951700602,-46.626944404235786,3173.8083314848895,83.03455753511392,10.717735393197906,In Progress,8,Human Error
2023-01-23 06:11:25,-11.620264745803013,-41.29009648765887,6921.803896234452,23.502773736445267,44.21480307918824,Completed,8,Human Error
2023-01-11 00:11:37,-42.29013651355637,-8.970252767228487,9543.576902107667,67.73771714559975,37.31974561100703,In Progress,7,Equipment Failure
2023-04-08 06:13:17,27.911232367982848,-172.75279960677926,2542.0713803122994,55.1417736684254,2.7347930111034238,In Progress,8,Equipment Failure
2023-01-07 20:39:47,23.42299975385187,-48.72303759503245,8274.129753017907,36.46278760120549,43.773510508317926,In Progress,3,Human Error
2023-01-28 11:04:27,28.842050698450578,-62.98886487100799,6282.077053882028,60.98171363769395,43.303543991357074,Completed,8,Human Error
2023-12-24 08:31:02,69.5115647427121,-152.20825379520812,9350.461696663107,76.5675379949069,20.15082712607579,Completed,3,Human Error
2023-07-18 10:33:41,27.649807466823503,0.24856956995179758,6102.071172151069,58.0684404449273,34.78564807517339,In Progress,6,Equipment Failure
2023-08-20 13:19:35,41.58790483867455,16.16267433036819,8633.158604902124,73.33379547168572,32.58041464409713,Completed,7,Human Error
2023-04-30 05:30:01,-75.8893252560512,179.61317093818934,1275.8151759503592,95.8410329597598,16.43059154278197,Completed,7,Unknown
2023-08-09 10:47:29,-9.321030312899524,-58.35811241769589,267.59109500733064,72.05098590026853,39.43354295424571,Completed,6,Human Error
2023-09-25 20:10:31,7.560380727257112,-133.08254478012077,2071.912346790895,80.45509971195094,33.78451866545709,Completed,7,Collision
2023-03-01 21:05:45,29.901738004997682,-171.89838648314654,2606.473273479911,23.703053885768156,7.031054950158914,Completed,6,Collision
2023-02-18 00:02:51,32.52599389733136,136.8396231656721,255.82768900394896,78.1649409676901,5.758957989252913,In Progress,8,Equipment Failure
2023-02-26 03:48:30,-2.1965484856176687,78.22855661399262,4654.373835033039,37.978289245093514,47.522626221317985,In Progress,4,Unknown
2023-10-20 14:58:16,-78.06904881932857,-6.604338464373313,6275.676865168102,97.58970920726557,29.96222665045335,In Progress,4,Equipment Failure
2023-09-19 12:05:27,82.38546733266045,-135.57230152798047,4494.534181069405,54.441236222445276,34.70852093150887,In Progress,7,Human Error
2023-04-29 09:59:40,84.60704557060785,177.63998544717674,4396.208171613129,42.72711786553772,7.974378844969162,In Progress,8,Unknown
2023-07-26 17:20:20,-64.94185866791827,-50.110454275796485,8969.302263587515,28.47239608717495,33.14062966501881,Completed,3,Unknown
2023-02-01 19:07:44,11.432021475048117,-13.933215557357528,6157.596976460976,88.6926365115027,1.1420875144501181,In Progress,4,Equipment Failure
2023-11-07 23:04:34,1.9303529110915463,-36.26534669306014,7117.919394404075,48.02300823546973,47.07704264498894,Completed,2,Unknown
2023-03-20 06:28:18,-15.749809069728187,105.3838777968823,7986.431129703069,57.06113146515878,4.455877581575111,In Progress,5,Equipment Failure
2023-01-21 12:39:55,-21.01250862476114,-177.84053428175443,3025.0089625718865,43.74674646437999,3.703518539987935,In Progress,6,Equipment Failure
2023-11-27 00:03:16,80.04216311434169,55.23304228345782,5593.237368448376,5.859642337625243,9.122234148263379,Completed,6,Equipment Failure
2023-05-22 17:28:30,32.11539098658808,-15.658232966550685,8422.057413309554,89.29135639165906,30.660959488349995,In Progress,5,Collision
2023-12-30 13:03:08,-51.761253431887724,-38.78208286091285,8851.471762501926,81.1319920837619,20.925977423942246,Completed,9,Human Error
2023-02-26 18:20:50,33.73241982097154,-73.92329456856129,1051.236319452577,13.677352666766804,14.358303413550821,Completed,9,Unknown
2023-01-01 04:39:53,-1.4593499450975713,-24.510524680185426,3948.752877572661,84.43316996336918,29.68835665293669,In Progress,6,Human Error
2023-05-07 18:29:26,-31.918700236840102,153.26815385210875,2570.42707545692,37.35784818427923,41.42466803743836,In Progress,3,Human Error
2023-12-19 19:47:54,-79.04017584570022,-88.55710502315883,6216.192676254665,96.71138929221368,12.486362235113347,In Progress,3,Unknown
2023-05-21 12:30:15,-76.80567532583326,50.17342355714155,1339.3878432514439,20.756631327887668,37.4434487391696,In Progress,9,Equipment Failure
2023-06-08 19:39:14,-47.78071594805529,78.698004586916,6663.381857034308,50.40768381094431,28.651578442222633,Completed,9,Equipment Failure
2023-10-04 16:46:17,47.88837264449663,-131.69439523200018,4819.354823108877,59.34885046720535,38.009847153791966,Completed,1,Collision
2023-06-13 07:41:00,13.309925351150241,-100.34964328035683,8454.669883682855,43.648474449289004,35.43717444036432,Completed,2,Human Error
2023-05-19 15:00:03,-86.27765961843164,-169.38966916279685,9080.655712891852,69.97594080581626,33.01018498236154,In Progress,8,Unknown
2023-03-26 04:52:23,-19.267958471213575,170.13254717998814,2854.3523989120467,35.609726463556726,20.58943274891267,Completed,4,Unknown
2023-12-20 14:56:28,71.00398789613024,-166.06147484324813,7302.91518437639,53.62059648201724,17.115190151541412,Completed,7,Human Error
2023-08-16 03:02:49,56.41363624829893,-122.12632273391307,2608.079395968799,7.133649971176955,29.348181395709652,Completed,6,Collision
2023-03-03 17:14:54,-13.797563147511198,-156.31048098907291,1173.8762556762495,93.18592615766008,39.96310277688551,In Progress,9,Equipment Failure
2023-12-12 15:33:05,26.404900600977527,-129.58984038688078,7021.832571035209,73.28751764620436,33.08281466196005,Completed,1,Human Error
2023-07-08 00:30:50,-42.28165429804376,19.874192384582614,6004.293085374628,61.84753192387854,4.741147702279006,In Progress,8,Unknown
2023-10-25 01:03:12,-5.305802200368177,85.5154703523744,3038.6891577212746,68.11324200922559,13.588567164125863,Completed,4,Human Error
2023-10-28 16:38:05,-53.20395622460808,55.15932720353459,1800.1490109573083,1.5376017074249642,26.46386956893926,In Progress,3,Human Error
2023-08-28 09:15:10,20.22893735076981,81.15405579818628,4473.492338759732,91.50669931701532,17.495636625757978,Completed,3,Unknown
2023-07-27 18:18:32,-52.77491065242476,-67.47587654781692,9752.400325378014,49.46931605526305,36.76297366723442,In Progress,3,Collision
2023-08-12 04:02:19,65.42635315836696,56.82445807735053,2826.287139519811,45.21102082574645,16.029291599077077,Completed,7,Unknown
2023-06-22 20:10:06,-28.55695508180095,149.33351842315363,2314.3698858843754,73.2585265929642,4.553160748780936,Completed,1,Equipment Failure
2023-06-25 11:19:16,-29.243713632671543,150.38835951616392,4023.8718969064057,46.417156392441534,22.053785791923097,In Progress,1,Equipment Failure
2023-07-18 11:59:10,-81.02607249948478,-73.73325690672124,8949.882095344608,68.15676653901848,33.41106801287447,In Progress,6,Equipment Failure
2023-08-15 01:14:16,83.18664796815872,27.064704576093703,7817.804283705698,17.102534279302393,26.265894590006365,In Progress,8,Unknown
2023-02-16 12:42:30,-5.604066584829766,-88.16308687748875,4633.402983803888,30.69972461095649,41.9080738627006,Completed,6,Unknown
2023-10-11 23:45:48,16.58564816239148,146.4448913381998,5163.038495634765,32.211265347670896,24.029954010507595,Completed,4,Equipment Failure
2023-10-28 18:36:22,-58.8633502502189,160.86911966348288,3862.5949009389324,2.3820465466300513,34.52431754972656,In Progress,2,Equipment Failure
2023-04-25 18:49:58,-86.69200974596463,84.90597960270628,9304.756820237732,10.151072557375,45.06039292958554,Completed,1,Collision
2023-12-25 02:31:31,-89.65316486723533,-98.4482039676717,7747.989331082499,88.18598368286126,35.5184257156621,Completed,2,Equipment Failure
2023-03-15 00:44:55,16.323357588264884,169.06349037470653,711.1532962036209,82.70361756449016,8.164086205913794,In Progress,6,Equipment Failure
2023-02-18 03:17:32,29.93331705919165,96.81771048800948,5495.46482826222,13.937270956953057,40.3464794256797,In Progress,5,Unknown
2023-02-04 08:58:09,-0.028682105449547635,92.45761772035627,6515.249938571078,14.506617152668733,36.71869957954306,Completed,3,Unknown
2023-06-08 13:28:39,5.467598550616856,-164.0463709867131,5725.9402031918635,6.185742627332514,11.364518445775241,Completed,9,Collision
2023-03-22 16:43:26,30.832995848520312,-34.89211258756339,9605.648487419168,36.703124761312075,45.814087799386606,Completed,8,Unknown
2023-07-17 19:48:42,-2.2764195126150355,-2.8789938920636757,611.5263511548687,9.299279927821525,14.461133367400894,Completed,3,Equipment Failure
2023-11-16 07:22:58,48.615334012886564,-36.34390977425306,2601.3375416441304,11.768469212101516,13.979711298163103,Completed,8,Unknown
2023-09-26 11:57:34,26.781357063400833,-151.0116636507526,3565.7876194962346,33.839141288221434,44.64852343695872,Completed,3,Equipment Failure
2023-06-21 05:58:57,38.868799338118464,38.99993018570689,1983.9617735701268,49.163627843166694,7.0582777712810625,Completed,3,Unknown
2023-09-07 03:51:19,-73.59933283097315,-149.97819707947295,2159.7261810169007,14.339843343751177,8.106552450819361,Completed,7,Collision
2023-02-08 18:18:43,58.920570699154496,107.9482239173538,1491.0422770926607,30.661263412021658,31.40997912035841,Completed,2,Equipment Failure
2023-05-16 15:17:05,29.273227374589823,60.79972681252747,6969.394900046908,19.603306656288783,44.69405097751996,Completed,4,Unknown
2023-06-10 00:11:21,5.120826070586517,-40.730363942921116,1494.2844263074567,88.61196398611628,24.997326442721356,Completed,4,Human Error
2023-12-13 15:46:29,-4.057775588033877,-130.09892022281855,7899.157673049431,13.398045241690681,29.96781784143412,Completed,7,Human Error
2023-08-09 11:55:02,-88.93036808790961,-78.1064995088808,8052.9889669184495,67.15699017914851,11.387893286794041,Completed,5,Unknown
2023-04-22 11:18:45,89.24356285989012,15.444703020377517,9828.586263077486,88.07561074684914,2.7596027782091306,Completed,1,Collision
2023-03-23 06:51:05,-27.54712113154808,74.00851151124056,1336.8686203582572,25.750838388988797,5.232067416539682,Completed,7,Equipment Failure
2023-07-08 18:17:26,-68.98522585241399,134.45275195235507,6681.153310376775,24.013555219955585,31.891298559693034,Completed,7,Collision
2023-05-08 05:26:13,31.688613863425218,73.34923008771511,3155.8041909795115,29.74081818799717,10.138463041662646,In Progress,9,Unknown
2023-07-20 07:42:42,36.719149131160506,-145.181312425018,2971.9929283454494,2.3443688547221777,41.14810155641719,In Progress,6,Human Error
2023-08-31 11:18:23,-76.76730456342221,40.40318210281109,9992.253644747578,47.19793629812278,37.19461675463783,In Progress,3,Human Error
2023-10-31 07:24:54,-46.191050997960645,-58.364818464047474,9950.337632459512,36.17288431302569,45.79706552348635,Completed,5,Collision
2023-04-21 03:06:08,-72.31133213261198,-151.1459619068081,2554.2490651735843,89.92416518092328,23.408170001812937,In Progress,3,Equipment Failure
2023-05-25 16:02:09,86.00726937120163,-159.73346700440794,3063.3162671725445,46.96772075745331,1.6596537489469325,Completed,3,Collision
2023-08-30 01:42:13,-39.45185316236402,-44.1237261726196,3034.955459659609,7.276393765618006,8.32343441388937,In Progress,9,Unknown
2023-04-05 08:53:22,34.85886839077148,-159.36647539704236,4072.1021094590374,46.042905560645785,22.823000938710887,Completed,1,Unknown
2023-12-16 17:48:37,-37.41975530415124,-50.986109737322636,7799.316735394559,5.686848020722345,5.820457187368068,Completed,1,Equipment Failure
2023-11-23 10:40:38,-13.211486692055274,-118.98402063666761,1147.815207992463,65.04514597038347,29.2726825471353,In Progress,1,Equipment Failure
2023-09-11 11:37:35,25.92634984893087,89.60348769530191,8225.721518807044,10.297401313465086,19.715553810886643,Completed,8,Collision
2023-07-16 05:09:02,-82.06700944831216,-155.77262502481594,4779.317371174403,27.668828671120767,19.36308673284624,Completed,9,Collision
2023-01-09 15:04:59,-48.3272837180776,147.48976816613043,5080.667596181848,96.98699692541176,5.074758315536594,Completed,3,Human Error
2023-12-31 03:52:55,60.41024799623489,172.63313287101448,6704.079969276707,37.06994566322764,1.8936999499304412,Completed,6,Equipment Failure
2023-11-18 18:42:40,-71.37474951451277,-151.1877075174881,3706.2899638490658,39.77495830345907,39.393614789361116,In Progress,9,Collision
2023-10-14 22:01:42,-42.140005780924746,-156.9939469758353,3153.4285408557466,95.61942538340729,44.5320815311511,Completed,3,Unknown
2023-03-09 10:05:51,-24.201896778717312,46.62757207699963,8018.931873462608,94.13046190343127,35.16879592731041,Completed,5,Human Error
2023-07-14 20:12:44,59.743407145124365,-59.99667273546686,6804.626978414216,6.807191105475718,12.574723459946805,In Progress,3,Human Error
2023-05-01 14:18:06,-72.45520973411953,35.36500727997526,3202.2535701615443,57.63243231264056,46.599335437168364,In Progress,2,Collision
2023-09-10 01:47:51,30.44515633112971,109.87457592270397,8815.851462940882,14.248518368181367,11.461931540739027,In Progress,1,Unknown
2023-03-08 09:16:40,-15.607381075624005,135.6372786495901,3176.279732237894,42.28906020388921,40.28097290928102,In Progress,9,Human Error
2023-01-08 04:42:11,-52.24526414875961,173.8897464666839,5968.338011051044,41.93029274897737,40.695757949321006,Completed,3,Unknown
2023-09-29 08:22:22,48.146281860844766,-123.43633485116175,5736.536363823275,3.116925893881519,21.711138838450847,Completed,6,Equipment Failure
2023-03-01 05:30:01,78.70587687508413,-170.01978340559495,5938.726258765412,84.58727222786679,9.329282753442966,Completed,6,Equipment Failure
2023-10-15 20:00:43,15.898311705661953,-9.468594040671178,6022.12495347828,47.052530536647616,9.91989805918306,In Progress,8,Human Error
2023-01-16 09:21:48,25.14666609129803,-40.62452324090944,7190.798667673845,94.79752112104757,17.754897443099676,In Progress,3,Collision
2023-06-24 13:26:33,29.971518517217092,-159.57140721501207,1509.9844992517249,9.50226187766084,47.85934627118597,Completed,8,Equipment Failure
2023-01-01 14:37:56,77.84386076122254,-147.87604703429855,7369.438141895176,23.570295998172835,39.17290126031682,Completed,6,Collision
2023-02-09 15:10:35,-12.083344564417615,32.93977970697415,4260.624265808251,71.86307850397645,40.123546411294384,Completed,2,Collision
2023-04-05 06:41:22,-30.16461812480231,105.44270784971098,1675.0983458152148,9.693400723517598,21.45080784824322,In Progress,5,Human Error
2023-05-02 07:13:19,-9.455587539135436,-159.48694733206239,2768.305258540011,24.835470428693867,1.023121691595067,Completed,8,Unknown
2023-01-26 13:23:45,-32.79456112778683,119.89512227934114,1747.13354736658,42.17975735464679,23.33680192758671,Completed,3,Unknown
2023-09-16 18:51:14,-68.27502184703168,34.40544677532759,8014.741925000877,92.08099953859603,40.60219586351124,Completed,7,Unknown
2023-02-20 13:17:28,-27.043796325249204,47.52341632454602,8429.435556143082,80.7447521332293,46.06388400902174,In Progress,4,Collision
2023-05-20 22:46:23,-73.43803671267871,-76.95169709675281,2373.35421440476,74.32275694563076,40.113452437523065,Completed,2,Human Error
2023-01-20 08:35:12,19.722450784952656,101.59301152366493,5146.629089744923,54.837812128147554,10.430853570303384,Completed,9,Unknown
2023-05-17 16:17:48,-58.93890976221335,113.71665817801409,4851.657772645557,32.01523049002267,26.472729184277657,Completed,7,Unknown
2023-09-10 16:44:42,-4.654323020834909,12.100525146071277,6829.059359961407,50.910634899557344,36.581307375617186,Completed,8,Collision
2023-03-29 15:05:22,28.296307148849877,-177.41783881203193,5645.845431010186,21.29847329297263,7.820714036710427,In Progress,1,Equipment Failure
2023-08-01 13:39:48,10.333820229185278,-94.21990888379266,7826.507563009571,96.52303632894684,14.91400623405316,In Progress,4,Collision
2023-06-28 11:35:20,51.33504730931679,77.56730523615528,9688.991967327715,64.67137685553581,45.61956281078892,In Progress,2,Unknown
2023-03-06 06:23:02,75.76849491086153,-38.08849409280708,6527.310430589319,20.63709340991494,21.31768346872401,Completed,1,Unknown
2023-04-12 18:05:44,64.17291821738613,-67.0591362171657,7307.617780354085,21.10057383201934,31.712171263451044,Completed,7,Equipment Failure
2023-03-29 02:50:43,-3.8397148365311438,57.44470342129972,8724.48290760399,53.28719230361356,22.584292865293296,In Progress,1,Unknown
2023-05-23 21:55:29,15.108322698329033,-63.95661987360653,9843.601612782591,81.50726673502449,30.353635091528183,Completed,5,Unknown
2023-01-11 11:01:00,-89.29185607046588,122.8802472880343,7937.383816165914,99.40506972692447,25.3591604098462,Completed,3,Unknown
2023-12-25 09:31:54,53.47241021282133,-6.1582583989150805,4001.8952985674614,57.435624698367306,46.29985238915425,Completed,7,Collision
2023-01-26 17:23:57,65.61078518005797,-155.23527413848547,8515.647685468171,21.0290828684847,19.824771047856423,Completed,7,Unknown
2023-10-10 21:22:26,35.63766308292773,-126.17930745994191,8293.595822465011,57.077671677306846,29.088108787718724,Completed,8,Human Error
2023-10-27 05:32:13,26.37033072844052,147.48042800714313,3383.4154980158874,19.41477851385343,7.81442382399826,In Progress,3,Collision
2023-10-05 11:56:34,30.524994157607324,55.96244061565176,5573.844756572406,23.98709637033686,18.513277198006733,Completed,1,Human Error
2023-08-16 11:44:44,-76.70416391022296,52.385624601265334,4727.853644713644,18.442039733768226,47.20222684529621,In Progress,9,Unknown
2023-03-03 16:21:04,-0.14321437392986525,51.6522191807924,6056.765757798375,10.573649167070865,21.586721578596702,In Progress,1,Equipment Failure
2023-07-29 16:36:19,64.03121929264134,39.64729861040422,1750.399661222827,59.05073954810759,2.6821687642515655,In Progress,4,Human Error
2023-03-14 16:17:38,-41.41836851098606,141.44696094016172,7044.223098854053,75.78910080964232,2.409899594502936,In Progress,7,Unknown
2023-12-24 18:05:55,-69.8198365506855,41.59102245891427,7200.377202488196,37.791907057930494,39.9555743748864,Completed,9,Human Error
2023-02-26 08:16:00,20.724463839404308,111.63768070877614,4748.300969877131,96.1215629788547,3.626551851917292,Completed,8,Equipment Failure
2023-02-09 22:18:02,26.004882156158672,-66.7360652273478,9044.09469313066,14.521113531498997,17.144341986448076,In Progress,8,Collision
2023-06-28 08:12:44,-56.53192074636547,91.36749234677575,4737.815657461524,63.56373295757847,26.424362609720273,In Progress,8,Human Error
2023-11-11 20:53:48,65.36395095882887,-99.30656528146237,8779.319871696263,29.538400699144923,12.175955628081718,In Progress,6,Human Error
