Grid_Latitude,Grid_Longitude,Anomaly_Flag
-3.411341134113414,-6.822682268226828,1
-3.4053405340534084,-6.810681068106817,1
-3.3993399339933994,-6.798679867986799,1
-3.393339333933394,-6.786678667866788,1
-3.3873387338733885,-6.774677467746777,1
-3.381338133813383,-6.762676267626766,1
-3.3753375337533775,-6.750675067506755,1
-3.369336933693372,-6.738673867386744,1
-3.3633363336333666,-6.726672667266733,1
-3.3573357335733576,-6.714671467146715,1
-3.351335133513352,-6.702670267026704,1
-3.3453345334533466,-6.690669066906693,1
-3.339333933393341,-6.678667866786682,1
-3.3333333333333357,-6.666666666666671,1
-3.3273327332733302,-6.6546654665466605,1
-3.3213321332133248,-6.6426642664266495,1
-3.3153315331533157,-6.6306630663066315,1
-3.3093309330933103,-6.618661866186621,1
-3.303330333033305,-6.60666066606661,1
-3.2973297329732993,-6.594659465946599,1
-3.291329132913294,-6.582658265826588,1
-3.2853285328532884,-6.570657065706577,1
-3.2793279327932794,-6.558655865586559,1
-3.273327332733274,-6.546654665466548,1
-3.2673267326732685,-6.534653465346537,1
-3.261326132613263,-6.522652265226526,1
-3.2553255325532575,-6.510651065106515,1
-3.249324932493252,-6.498649864986504,1
-3.2433243324332466,-6.486648664866493,1
-3.2373237323732376,-6.474647464746475,1
-3.231323132313232,-6.462646264626464,1
-3.2253225322532266,-6.450645064506453,1
-3.219321932193221,-6.438643864386442,1
-3.2133213321332157,-6.426642664266431,1
-3.2073207320732102,-6.4146414641464204,1
-3.2013201320132048,-6.4026402640264095,1
-3.1953195319531957,-6.3906390639063915,1
-3.1893189318931903,-6.3786378637863805,1
-3.183318331833185,-6.36663666366637,1
-3.1773177317731793,-6.354635463546359,1
-3.171317131713174,-6.342634263426348,1
-3.1653165316531684,-6.330633063306337,1
-3.1593159315931594,-6.318631863186319,1
-3.153315331533154,-6.306630663066308,1
-3.1473147314731484,-6.294629462946297,1
-3.141314131413143,-6.282628262826286,1
-3.1353135313531375,-6.270627062706275,1
-3.129312931293132,-6.258625862586264,1
-3.1233123312331266,-6.246624662466253,1
-3.1173117311731176,-6.234623462346235,1
-3.111311131113112,-6.222622262226224,1
-3.1053105310531066,-6.210621062106213,1
-3.099309930993101,-6.198619861986202,1
-3.0933093309330957,-6.186618661866191,1
-3.08730873087309,-6.17461746174618,1
-3.0813081308130847,-6.1626162616261695,1
-3.0753075307530757,-6.1506150615061514,1
-3.0693069306930703,-6.1386138613861405,1
-3.063306330633065,-6.12661266126613,1
-3.0573057305730593,-6.114611461146119,1
-3.051305130513054,-6.102610261026108,1
-3.0453045304530484,-6.090609060906097,1
-3.0393039303930394,-6.078607860786079,1
-3.033303330333034,-6.066606660666068,1
-3.0273027302730284,-6.054605460546057,1
-3.021302130213023,-6.042604260426046,1
-3.0153015301530175,-6.030603060306035,1
-3.009300930093012,-6.018601860186024,1
-3.0033003300330066,-6.006600660066013,1
-2.9972997299729975,-5.994599459945995,1
-2.991299129912992,-5.982598259825984,1
-2.9852985298529866,-5.970597059705973,1
-2.979297929792981,-5.958595859585962,1
-2.9732973297329757,-5.946594659465951,1
-2.96729672967297,-5.93459345934594,1
-2.9612961296129647,-5.9225922592259295,1
-2.9552955295529557,-5.910591059105911,1
-2.9492949294929502,-5.8985898589859005,1
-2.943294329432945,-5.88658865886589,1
-2.9372937293729393,-5.874587458745879,1
-2.931293129312934,-5.862586258625868,1
-2.9252925292529284,-5.850585058505857,1
-2.9192919291929194,-5.838583858385839,1
-2.913291329132914,-5.826582658265828,1
-2.9072907290729084,-5.814581458145817,1
-2.901290129012903,-5.802580258025806,1
-2.8952895289528975,-5.790579057905795,1
-2.889288928892892,-5.778577857785784,1
-2.8832883288328865,-5.766576657665773,1
-2.8772877287728775,-5.754575457545755,1
-2.871287128712872,-5.742574257425744,1
-2.8652865286528666,-5.730573057305733,1
-2.859285928592861,-5.718571857185722,1
-2.8532853285328557,-5.706570657065711,1
-2.84728472847285,-5.6945694569457,1
-2.8412841284128447,-5.6825682568256894,1
-2.8352835283528357,-5.670567056705671,1
-2.8292829282928302,-5.6585658565856605,1
-2.8232823282328248,-5.6465646564656495,1
-2.8172817281728193,-5.634563456345639,1
-2.811281128112814,-5.622562256225628,1
-2.8052805280528084,-5.610561056105617,1
-2.7992799279927993,-5.598559855985599,1
-2.793279327932794,-5.586558655865588,1
-2.7872787278727884,-5.574557455745577,1
-2.781278127812783,-5.562556255625566,1
-2.7752775277527775,-5.550555055505555,1
-2.769276927692772,-5.538553855385544,1
-2.7632763276327665,-5.526552655265533,1
-2.7572757275727575,-5.514551455145515,1
-2.751275127512752,-5.502550255025504,1
-2.7452745274527466,-5.490549054905493,1
-2.739273927392741,-5.478547854785482,1
-2.7332733273327356,-5.466546654665471,1
-2.72727272727273,-5.45454545454546,1
-2.7212721272127247,-5.442544254425449,1
-2.7152715271527157,-5.430543054305431,1
-2.7092709270927102,-5.4185418541854204,1
-2.7032703270327048,-5.4065406540654095,1
-2.6972697269726993,-5.394539453945399,1
-2.691269126912694,-5.382538253825388,1
-2.6852685268526884,-5.370537053705377,1
-2.6792679267926793,-5.358535853585359,1
-2.673267326732674,-5.346534653465348,1
-2.6672667266726684,-5.334533453345337,1
-2.661266126612663,-5.322532253225326,1
-2.6552655265526575,-5.310531053105315,1
-2.649264926492652,-5.298529852985304,1
-2.6432643264326465,-5.286528652865293,1
-2.6372637263726375,-5.274527452745275,1
-2.631263126312632,-5.262526252625264,1
-2.6252625262526266,-5.250525052505253,1
-2.619261926192621,-5.238523852385242,1
-2.6132613261326156,-5.226522652265231,1
-2.60726072607261,-5.21452145214522,1
-2.6012601260126047,-5.202520252025209,1
-2.5952595259525957,-5.190519051905191,1
-2.58925892589259,-5.17851785178518,1
-2.5832583258325847,-5.1665166516651695,1
-2.5772577257725793,-5.1545154515451586,1
-2.571257125712574,-5.142514251425148,1
-2.5652565256525683,-5.130513051305137,1
-2.5592559255925593,-5.118511851185119,1
-2.553255325532554,-5.106510651065108,1
-2.5472547254725484,-5.094509450945097,1
-2.541254125412543,-5.082508250825086,1
-2.5352535253525375,-5.070507050705075,1
-2.529252925292532,-5.058505850585064,1
-2.5232523252325265,-5.046504650465053,1
-2.5172517251725175,-5.034503450345035,1
-2.511251125112512,-5.022502250225024,1
-2.5052505250525066,-5.010501050105013,1
-2.499249924992501,-4.998499849985002,1
-2.4932493249324956,-4.986498649864991,1
-2.48724872487249,-4.97449744974498,1
-2.4812481248124847,-4.962496249624969,1
-2.4752475247524757,-4.950495049504951,1
-2.46924692469247,-4.93849384938494,1
-2.4632463246324647,-4.9264926492649295,1
-2.4572457245724593,-4.9144914491449185,1
-2.451245124512454,-4.902490249024908,1
-2.4452445244524483,-4.890489048904897,1
-2.4392439243924393,-4.878487848784879,1
-2.433243324332434,-4.866486648664868,1
-2.4272427242724284,-4.854485448544857,1
-2.421242124212423,-4.842484248424846,1
-2.4152415241524174,-4.830483048304835,1
-2.409240924092412,-4.818481848184824,1
-2.4032403240324065,-4.806480648064813,1
-2.3972397239723975,-4.794479447944795,1
-2.391239123912392,-4.782478247824784,1
-2.3852385238523865,-4.770477047704773,1
-2.379237923792381,-4.758475847584762,1
-2.3732373237323756,-4.746474647464751,1
-2.36723672367237,-4.73447344734474,1
-2.3612361236123647,-4.722472247224729,1
-2.3552355235523557,-4.710471047104711,1
-2.34923492349235,-4.6984698469847,1
-2.3432343234323447,-4.6864686468646894,1
-2.3372337233723393,-4.6744674467446785,1
-2.331233123312334,-4.662466246624668,1
-2.3252325232523283,-4.650465046504657,1
-2.319231923192323,-4.638463846384646,1
-2.313231323132314,-4.626462646264628,1
-2.3072307230723084,-4.614461446144617,1
-2.301230123012303,-4.602460246024606,1
-2.2952295229522974,-4.590459045904595,1
-2.289228922892292,-4.578457845784584,1
-2.2832283228322865,-4.566456645664573,1
-2.2772277227722775,-4.554455445544555,1
-2.271227122712272,-4.542454245424544,1
-2.2652265226522665,-4.530453045304533,1
-2.259225922592261,-4.518451845184522,1
-2.2532253225322556,-4.506450645064511,1
-2.24722472247225,-4.4944494449445,1
-2.2412241224122447,-4.482448244824489,1
-2.2352235223522356,-4.470447044704471,1
-2.22922292229223,-4.45844584458446,1
-2.2232223222322247,-4.446444644464449,1
-2.2172217221722192,-4.4344434443444385,1
-2.2112211221122138,-4.4224422442244276,1
-2.2052205220522083,-4.410441044104417,1
-2.199219921992203,-4.398439843984406,1
-2.193219321932194,-4.386438643864388,1
-2.1872187218721884,-4.374437443744377,1
-2.181218121812183,-4.362436243624366,1
-2.1752175217521774,-4.350435043504355,1
-2.169216921692172,-4.338433843384344,1
-2.1632163216321665,-4.326432643264333,1
-2.1572157215721575,-4.314431443144315,1
-2.151215121512152,-4.302430243024304,1
-2.1452145214521465,-4.290429042904293,1
-2.139213921392141,-4.278427842784282,1
-2.1332133213321356,-4.266426642664271,1
-2.12721272127213,-4.25442544254426,1
-2.1212121212121247,-4.242424242424249,1
-2.1152115211521156,-4.230423042304231,1
-2.10921092109211,-4.21842184218422,1
-2.1032103210321047,-4.206420642064209,1
-2.0972097209720992,-4.1944194419441985,1
-2.0912091209120938,-4.1824182418241875,1
-2.0852085208520883,-4.170417041704177,1
-2.079207920792083,-4.158415841584166,1
-2.073207320732074,-4.146414641464148,1
-2.0672067206720683,-4.134413441344137,1
-2.061206120612063,-4.122412241224126,1
-2.0552055205520574,-4.110411041104115,1
-2.049204920492052,-4.098409840984104,1
-2.0432043204320465,-4.086408640864093,1
-2.0372037203720375,-4.074407440744075,1
-2.031203120312032,-4.062406240624064,1
-2.0252025202520265,-4.050405040504053,1
-2.019201920192021,-4.038403840384042,1
-2.0132013201320156,-4.026402640264031,1
-2.00720072007201,-4.01440144014402,1
-2.0012001200120046,-4.002400240024009,1
-1.9951995199519956,-3.9903990399039913,1
-1.9891989198919902,-3.9783978397839803,1
-1.9831983198319847,-3.9663966396639694,1
-1.9771977197719792,-3.9543954395439584,1
-1.9711971197119738,-3.9423942394239475,1
-1.9651965196519683,-3.9303930393039366,1
-1.9591959195919628,-3.9183918391839256,1
-1.9531953195319538,-3.9063906390639076,1
-1.9471947194719483,-3.8943894389438967,1
-1.9411941194119429,-3.8823882388238857,1
-1.9351935193519374,-3.870387038703875,1
-1.929192919291932,-3.858385838583864,1
-1.9231923192319265,-3.846384638463853,1
-1.9171917191719174,-3.834383438343835,1
-1.911191119111912,-3.822382238223824,1
-1.9051905190519065,-3.810381038103813,1
-1.899189918991901,-3.798379837983802,1
-1.8931893189318956,-3.786378637863791,1
-1.88718871887189,-3.77437743774378,1
-1.8811881188118846,-3.7623762376237693,1
-1.8751875187518756,-3.7503750375037512,1
-1.8691869186918701,-3.7383738373837403,1
-1.8631863186318647,-3.7263726372637294,1
-1.8571857185718592,-3.7143714371437184,1
-1.8511851185118537,-3.7023702370237075,1
-1.8451845184518483,-3.6903690369036966,1
-1.8391839183918428,-3.6783678367836856,1
-1.8331833183318338,-3.6663666366636676,1
-1.8271827182718283,-3.6543654365436566,1
-1.8211821182118229,-3.6423642364236457,1
-1.8151815181518174,-3.6303630363036348,1
-1.809180918091812,-3.618361836183624,1
-1.8031803180318065,-3.606360636063613,1
-1.7971797179717974,-3.594359435943595,1
-1.791179117911792,-3.582358235823584,1
-1.7851785178517865,-3.570357035703573,1
-1.779177917791781,-3.558355835583562,1
-1.7731773177317756,-3.546354635463551,1
-1.76717671767177,-3.53435343534354,1
-1.7611761176117646,-3.5223522352235292,1
-1.7551755175517556,-3.510351035103511,1
-1.7491749174917501,-3.4983498349835003,1
-1.7431743174317447,-3.4863486348634893,1
-1.7371737173717392,-3.4743474347434784,1
-1.7311731173117337,-3.4623462346234675,1
-1.7251725172517283,-3.4503450345034565,1
-1.7191719171917228,-3.4383438343834456,1
-1.7131713171317138,-3.4263426342634276,1
-1.7071707170717083,-3.4143414341434166,1
-1.7011701170117028,-3.4023402340234057,1
-1.6951695169516974,-3.3903390339033947,1
-1.689168916891692,-3.378337833783384,1
-1.6831683168316864,-3.366336633663373,1
-1.6771677167716774,-3.354335433543355,1
-1.671167116711672,-3.342334233423344,1
-1.6651665166516665,-3.330333033303333,1
-1.659165916591661,-3.318331833183322,1
-1.6531653165316555,-3.306330633063311,1
-1.64716471647165,-3.2943294329433,1
-1.6411641164116446,-3.2823282328232892,1
-1.6351635163516356,-3.270327032703271,1
-1.6291629162916301,-3.2583258325832603,1
-1.6231623162316247,-3.2463246324632493,1
-1.6171617161716192,-3.2343234323432384,1
-1.6111611161116137,-3.2223222322232274,1
-1.6051605160516083,-3.2103210321032165,1
-1.5991599159916028,-3.1983198319832056,1
-1.5931593159315938,-3.1863186318631875,1
-1.5871587158715883,-3.1743174317431766,1
-1.5811581158115828,-3.1623162316231657,1
-1.5751575157515774,-3.1503150315031547,1
-1.569156915691572,-3.138313831383144,1
-1.5631563156315664,-3.126312631263133,1
-1.5571557155715574,-3.114311431143115,1
-1.551155115511552,-3.102310231023104,1
-1.5451545154515465,-3.090309030903093,1
-1.539153915391541,-3.078307830783082,1
-1.5331533153315355,-3.066306630663071,1
-1.52715271527153,-3.05430543054306,1
-1.5211521152115246,-3.042304230423049,1
-1.5151515151515156,-3.030303030303031,1
-1.5091509150915101,-3.0183018301830202,1
-1.5031503150315046,-3.0063006300630093,1
-1.4971497149714992,-2.9942994299429984,1
-1.4911491149114937,-2.9822982298229874,1
-1.4851485148514882,-2.9702970297029765,1
-1.4791479147914828,-2.9582958295829656,1
-1.4731473147314738,-2.9462946294629475,1
-1.4671467146714683,-2.9342934293429366,1
-1.4611461146114628,-2.9222922292229256,1
-1.4551455145514574,-2.9102910291029147,1
-1.4491449144914519,-2.8982898289829038,1
-1.4431443144314464,-2.886288628862893,1
-1.4371437143714374,-2.874287428742875,1
-1.431143114311432,-2.862286228622864,1
-1.4251425142514265,-2.850285028502853,1
-1.419141914191421,-2.838283828382842,1
-1.4131413141314155,-2.826282628262831,1
-1.40714071407141,-2.81428142814282,1
-1.4011401140114046,-2.802280228022809,1
-1.3951395139513956,-2.790279027902791,1
-1.38913891389139,-2.77827782778278,1
-1.3831383138313846,-2.7662766276627693,1
-1.3771377137713792,-2.7542754275427583,1
-1.3711371137113737,-2.7422742274227474,1
-1.3651365136513682,-2.7302730273027365,1
-1.3591359135913628,-2.7182718271827255,1
-1.3531353135313537,-2.7062706270627075,1
-1.3471347134713483,-2.6942694269426966,1
-1.3411341134113428,-2.6822682268226856,1
-1.3351335133513373,-2.6702670267026747,1
-1.3291329132913319,-2.6582658265826637,1
-1.3231323132313264,-2.646264626462653,1
-1.3171317131713174,-2.6342634263426348,1
-1.311131113111312,-2.622262226222624,1
-1.3051305130513065,-2.610261026102613,1
-1.299129912991301,-2.598259825982602,1
-1.2931293129312955,-2.586258625862591,1
-1.28712871287129,-2.57425742574258,1
-1.2811281128112846,-2.562256225622569,1
-1.2751275127512756,-2.550255025502551,1
-1.26912691269127,-2.53825382538254,1
-1.2631263126312646,-2.5262526252625292,1
-1.2571257125712592,-2.5142514251425183,1
-1.2511251125112537,-2.5022502250225074,1
-1.2451245124512482,-2.4902490249024964,1
-1.2391239123912428,-2.4782478247824855,1
-1.2331233123312337,-2.4662466246624675,1
-1.2271227122712283,-2.4542454245424565,1
-1.2211221122112228,-2.4422442244224456,1
-1.2151215121512173,-2.4302430243024347,1
-1.2091209120912119,-2.4182418241824237,1
-1.2031203120312064,-2.406240624062413,1
-1.1971197119711974,-2.3942394239423948,1
-1.191119111911192,-2.382238223822384,1
-1.1851185118511864,-2.370237023702373,1
-1.179117911791181,-2.358235823582362,1
-1.1731173117311755,-2.346234623462351,1
-1.16711671167117,-2.33423342334234,1
-1.1611161116111646,-2.322232223222329,1
-1.1551155115511555,-2.310231023102311,1
-1.14911491149115,-2.2982298229823,1
-1.1431143114311446,-2.2862286228622892,1
-1.1371137113711391,-2.2742274227422783,1
-1.1311131113111337,-2.2622262226222674,1
-1.1251125112511282,-2.2502250225022564,1
-1.1191119111911227,-2.2382238223822455,1
-1.1131113111311137,-2.2262226222622274,1
-1.1071107110711083,-2.2142214221422165,1
-1.1011101110111028,-2.2022202220222056,1
-1.0951095109510973,-2.1902190219021946,1
-1.0891089108910919,-2.1782178217821837,1
-1.0831083108310864,-2.1662166216621728,1
-1.0771077107710774,-2.1542154215421547,1
-1.071107110711072,-2.142214221422144,1
-1.0651065106510664,-2.130213021302133,1
-1.059105910591061,-2.118211821182122,1
-1.0531053105310555,-2.106210621062111,1
-1.04710471047105,-2.0942094209421,1
-1.0411041104110446,-2.082208220822089,1
-1.0351035103510355,-2.070207020702071,1
-1.02910291029103,-2.05820582058206,1
-1.0231023102310246,-2.046204620462049,1
-1.0171017101710191,-2.0342034203420383,1
-1.0111011101110137,-2.0222022202220273,1
-1.0051005100510082,-2.0102010201020164,1
-0.9990999099910027,-1.9981998199820055,1
-0.9930993099309937,-1.9861986198619874,1
-0.9870987098709882,-1.9741974197419765,1
-0.9810981098109828,-1.9621962196219656,1
-0.9750975097509773,-1.9501950195019546,1
-0.9690969096909718,-1.9381938193819437,1
-0.9630963096309664,-1.9261926192619327,1
-0.9570957095709574,-1.9141914191419147,1
-0.9510951095109519,-1.9021902190219038,1
-0.9450945094509464,-1.8901890189018928,1
-0.939093909390941,-1.878187818781882,1
-0.9330933093309355,-1.866186618661871,1
-0.92709270927093,-1.85418541854186,1
-0.9210921092109245,-1.842184218421849,1
-0.9150915091509155,-1.830183018301831,1
-0.9090909090909101,-1.8181818181818201,1
-0.9030903090309046,-1.8061806180618092,1
-0.8970897089708991,-1.7941794179417982,1
-0.8910891089108937,-1.7821782178217873,1
-0.8850885088508882,-1.7701770177017764,1
-0.8790879087908827,-1.7581758175817654,1
-0.8730873087308737,-1.7461746174617474,1
-0.8670867086708682,-1.7341734173417365,1
-0.8610861086108628,-1.7221722172217255,1
-0.8550855085508573,-1.7101710171017146,1
-0.8490849084908518,-1.6981698169817037,1
-0.8430843084308464,-1.6861686168616927,1
-0.8370837083708373,-1.6741674167416747,1
-0.8310831083108319,-1.6621662166216638,1
-0.8250825082508264,-1.6501650165016528,1
-0.8190819081908209,-1.6381638163816419,1
-0.8130813081308155,-1.626162616261631,1
-0.80708070807081,-1.61416141614162,1
-0.8010801080108045,-1.602160216021609,1
-0.7950795079507955,-1.590159015901591,1
-0.78907890789079,-1.57815781578158,1
-0.7830783078307846,-1.5661566156615692,1
-0.7770777077707791,-1.5541554155415582,1
-0.7710771077107736,-1.5421542154215473,1
-0.7650765076507682,-1.5301530153015364,1
-0.7590759075907627,-1.5181518151815254,1
-0.7530753075307537,-1.5061506150615074,1
-0.7470747074707482,-1.4941494149414964,1
-0.7410741074107428,-1.4821482148214855,1
-0.7350735073507373,-1.4701470147014746,1
-0.7290729072907318,-1.4581458145814636,1
-0.7230723072307264,-1.4461446144614527,1
-0.7170717071707173,-1.4341434143414347,1
-0.7110711071107119,-1.4221422142214237,1
-0.7050705070507064,-1.4101410141014128,1
-0.6990699069907009,-1.3981398139814019,1
-0.6930693069306955,-1.386138613861391,1
-0.68706870687069,-1.37413741374138,1
-0.6810681068106845,-1.362136213621369,1
-0.6750675067506755,-1.350135013501351,1
-0.66906690669067,-1.33813381338134,1
-0.6630663066306646,-1.3261326132613291,1
-0.6570657065706591,-1.3141314131413182,1
-0.6510651065106536,-1.3021302130213073,1
-0.6450645064506482,-1.2901290129012963,1
-0.6390639063906427,-1.2781278127812854,1
-0.6330633063306337,-1.2661266126612674,1
-0.6270627062706282,-1.2541254125412564,1
-0.6210621062106227,-1.2421242124212455,1
-0.6150615061506173,-1.2301230123012346,1
-0.6090609060906118,-1.2181218121812236,1
-0.6030603060306063,-1.2061206120612127,1
-0.5970597059705973,-1.1941194119411946,1
-0.5910591059105919,-1.1821182118211837,1
-0.5850585058505864,-1.1701170117011728,1
-0.5790579057905809,-1.1581158115811618,1
-0.5730573057305755,-1.146114611461151,1
-0.56705670567057,-1.13411341134114,1
-0.5610561056105645,-1.122112211221129,1
-0.5550555055505555,-1.110111011101111,1
-0.54905490549055,-1.0981098109811,1
-0.5430543054305446,-1.0861086108610891,1
-0.5370537053705391,-1.0741074107410782,1
-0.5310531053105336,-1.0621062106210672,1
-0.5250525052505282,-1.0501050105010563,1
-0.5190519051905227,-1.0381038103810454,1
-0.5130513051305137,-1.0261026102610273,1
-0.5070507050705082,-1.0141014101410164,1
-0.5010501050105027,-1.0021002100210055,1
-0.49504950495049727,-0.9900990099009945,1
-0.4890489048904918,-0.9780978097809836,1
-0.48304830483048633,-0.9660966096609727,1
-0.4770477047704773,-0.9540954095409546,1
-0.47104710471047184,-0.9420942094209437,1
-0.4650465046504664,-0.9300930093009327,1
-0.4590459045904609,-0.9180918091809218,1
-0.45304530453045544,-0.9060906090609109,1
-0.44704470447044997,-0.8940894089408999,1
-0.4410441044104445,-0.882088208820889,1
-0.4350435043504355,-0.870087008700871,1
-0.42904290429043,-0.85808580858086,1
-0.42304230423042455,-0.8460846084608491,1
-0.4170417041704191,-0.8340834083408382,1
-0.4110411041104136,-0.8220822082208272,1
-0.40504050405040815,-0.8100810081008163,1
-0.3990399039904027,-0.7980798079808054,1
-0.39303930393039366,-0.7860786078607873,1
-0.3870387038703882,-0.7740774077407764,1
-0.3810381038103827,-0.7620762076207654,1
-0.37503750375037725,-0.7500750075007545,1
-0.3690369036903718,-0.7380738073807436,1
-0.3630363036303663,-0.7260726072607326,1
-0.3570357035703573,-0.7140714071407146,1
-0.35103510351035183,-0.7020702070207037,1
-0.34503450345034636,-0.6900690069006927,1
-0.3390339033903409,-0.6780678067806818,1
-0.33303330333033543,-0.6660666066606709,1
-0.32703270327032996,-0.6540654065406599,1
-0.3210321032103245,-0.642064206420649,1
-0.3150315031503155,-0.630063006300631,1
-0.30903090309031,-0.61806180618062,1
-0.30303030303030454,-0.6060606060606091,1
-0.29702970297029907,-0.5940594059405981,1
-0.2910291029102936,-0.5820582058205872,1
-0.28502850285028813,-0.5700570057005763,1
-0.27902790279028267,-0.5580558055805653,1
-0.27302730273027365,-0.5460546054605473,1
-0.2670267026702682,-0.5340534053405364,1
-0.2610261026102627,-0.5220522052205254,1
-0.25502550255025724,-0.5100510051005145,1
-0.24902490249025178,-0.49804980498050355,1
-0.2430243024302463,-0.4860486048604926,1
-0.2370237023702373,-0.4740474047404746,1
-0.23102310231023182,-0.46204620462046364,1
-0.22502250225022635,-0.4500450045004527,1
-0.21902190219022089,-0.43804380438044177,1
-0.21302130213021542,-0.42604260426043083,1
-0.20702070207020995,-0.4140414041404199,1
-0.20102010201020448,-0.40204020402040896,1
-0.19501950195019546,-0.3900390039003909,1
-0.18901890189019,-0.37803780378038,1
-0.18301830183018453,-0.36603660366036905,1
-0.17701770177017906,-0.3540354035403581,1
-0.1710171017101736,-0.3420342034203472,1
-0.16501650165016812,-0.33003300330033625,1
-0.15901590159016266,-0.3180318031803253,1
-0.15301530153015364,-0.30603060306030727,1
-0.14701470147014817,-0.29402940294029634,1
-0.1410141014101427,-0.2820282028202854,1
-0.13501350135013723,-0.27002700270027447,1
-0.12901290129013177,-0.25802580258026353,1
-0.1230123012301263,-0.2460246024602526,1
-0.11701170117011728,-0.23402340234023455,1
-0.11101110111011181,-0.22202220222022362,1
-0.10501050105010634,-0.21002100210021268,1
-0.09900990099010087,-0.19801980198020175,1
-0.0930093009300954,-0.1860186018601908,1
-0.08700870087008994,-0.17401740174017988,1
-0.08100810081008447,-0.16201620162016894,1
-0.07500750075007545,-0.1500150015001509,1
-0.06900690069006998,-0.13801380138013997,1
-0.06300630063006452,-0.12601260126012903,1
-0.05700570057005905,-0.1140114011401181,1
-0.05100510051005358,-0.10201020102010716,1
-0.04500450045004811,-0.09000900090009623,1
-0.039003900390042645,-0.07800780078008529,1
-0.033003300330033625,-0.06600660066006725,1
-0.027002700270028157,-0.054005400540056314,1
-0.02100210021002269,-0.04200420042004538,1
-0.015001500150017222,-0.030003000300034444,1
-0.009000900090011754,-0.01800180018002351,1
-0.0030003000300062865,-0.006000600060012573,1
0.003000300030002734,0.006000600060005468,1
0.009000900090008201,0.018001800180016403,1
0.015001500150013669,0.030003000300027338,1
0.021002100210019137,0.042004200420038273,1
0.027002700270024604,0.05400540054004921,1
0.03300330033003007,0.06600660066006014,1
0.03900390039003554,0.07800780078007108,1
0.04500450045004456,0.09000900090008912,1
0.05100510051005003,0.10201020102010006,1
0.057005700570055495,0.11401140114011099,1
0.06300630063006096,0.12601260126012193,1
0.06900690069006643,0.13801380138013286,1
0.0750075007500719,0.1500150015001438,1
0.08100810081007737,0.16201620162015473,1
0.08700870087008639,0.17401740174017277,1
0.09300930093009185,0.1860186018601837,1
0.09900990099009732,0.19801980198019464,1
0.10501050105010279,0.21002100210020558,1
0.11101110111010826,0.2220222022202165,1
0.11701170117011372,0.23402340234022745,1
0.12301230123012274,0.2460246024602455,1
0.1290129012901282,0.2580258025802564,1
0.13501350135013368,0.27002700270026736,1
0.14101410141013915,0.2820282028202783,1
0.14701470147014462,0.29402940294028923,1
0.15301530153015008,0.30603060306030017,1
0.15901590159015555,0.3180318031803111,1
0.16501650165016457,0.33003300330032914,1
0.17101710171017004,0.3420342034203401,1
0.1770177017701755,0.354035403540351,1
0.18301830183018097,0.36603660366036195,1
0.18901890189018644,0.3780378037803729,1
0.1950195019501919,0.3900390039003838,1
0.20102010201019738,0.40204020402039475,1
0.2070207020702064,0.4140414041404128,1
0.21302130213021186,0.42604260426042373,1
0.21902190219021733,0.43804380438043466,1
0.2250225022502228,0.4500450045004456,1
0.23102310231022827,0.46204620462045654,1
0.23702370237023374,0.47404740474046747,1
0.24302430243024276,0.4860486048604855,1
0.24902490249024822,0.49804980498049645,1
0.2550255025502537,0.5100510051005074,1
0.26102610261025916,0.5220522052205183,1
0.2670267026702646,0.5340534053405293,1
0.2730273027302701,0.5460546054605402,1
0.27902790279027556,0.5580558055805511,1
0.2850285028502846,0.5700570057005692,1
0.29102910291029005,0.5820582058205801,1
0.2970297029702955,0.594059405940591,1
0.303030303030301,0.606060606060602,1
0.30903090309030645,0.6180618061806129,1
0.3150315031503119,0.6300630063006238,1
0.3210321032103174,0.6420642064206348,1
0.3270327032703264,0.6540654065406528,1
0.3330333033303319,0.6660666066606638,1
0.33903390339033734,0.6780678067806747,1
0.3450345034503428,0.6900690069006856,1
0.3510351035103483,0.7020702070206966,1
0.35703570357035375,0.7140714071407075,1
0.36303630363036277,0.7260726072607255,1
0.36903690369036823,0.7380738073807365,1
0.3750375037503737,0.7500750075007474,1
0.38103810381037917,0.7620762076207583,1
0.38703870387038464,0.7740774077407693,1
0.3930393039303901,0.7860786078607802,1
0.3990399039903956,0.7980798079807911,1
0.4050405040504046,0.8100810081008092,1
0.41104110411041006,0.8220822082208201,1
0.41704170417041553,0.8340834083408311,1
0.423042304230421,0.846084608460842,1
0.42904290429042646,0.8580858085808529,1
0.43504350435043193,0.8700870087008639,1
0.4410441044104374,0.8820882088208748,1
0.4470447044704464,0.8940894089408928,1
0.4530453045304519,0.9060906090609038,1
0.45904590459045735,0.9180918091809147,1
0.4650465046504628,0.9300930093009256,1
0.4710471047104683,0.9420942094209366,1
0.47704770477047376,0.9540954095409475,1
0.4830483048304828,0.9660966096609656,1
0.48904890489048825,0.9780978097809765,1
0.4950495049504937,0.9900990099009874,1
0.5010501050104992,1.0021002100209984,1
0.5070507050705046,1.0141014101410093,1
0.5130513051305101,1.0261026102610202,1
0.5190519051905156,1.0381038103810312,1
0.5250525052505246,1.0501050105010492,1
0.5310531053105301,1.0621062106210601,1
0.5370537053705355,1.074107410741071,1
0.543054305430541,1.086108610861082,1
0.5490549054905465,1.098109810981093,1
0.5550555055505519,1.1101110111011039,1
0.5610561056105574,1.1221122112211148,1
0.5670567056705664,1.1341134113411329,1
